review,rating,sentiment
"잘 읽었습니다, 추천합니다!",5,positive
영화와는 또다른 느낌으로 다가오네요,4,positive
개츠비라는 사람을 화자의 시선이 아닌 다른 각도에서 보고 싶다.,3,neutral
글쎄요절반읽어봤는데특별한게없어요,3,neutral
하지만 이제 그것은 다시 한낱 부두에 켜져 있는 초록색 불빛에 지나지 않았다.,5,positive
재미있습니다.,5,positive
이 책을 세 번이나 읽었지만 도저히 재미있는지 모르겠다,2,negative
순전히 번역에 주는 별점입니다. 결국 참지 못하고(다행히도) 다른 번역본을 봤습니다.,2,negative
영화는 잼나게 봤는데 생각보다 안 읽히네요. 다시 도전해야할 듯,3,neutral
책 표지 그림이 전혀 어울리지 않다.,2,negative
책 테두리가 날카로워서 아기얼굴이 긁혔습니다ㅜㅜㅜ내용은 괜찮은데 모서리를 보완해야할것같아요,1,negative
좋아요,3,neutral
아가가 좋아해요 잘 볼게요~,5,positive
친구 출산선물로 구매했어요 엄청 좋아하네요,5,positive
2개월 반 만에 .소리버튼고장 ...,1,negative
너무나도 좋아하는 책!,5,positive
"아이가 사운드북을 좋아해서 한권 더
구매했습니다~",3,neutral
파본 교환 건 회수 제대로 처리 안되서 택배기사한테 욕 엄청 먹었음. 일처리 제대로 하세요,1,negative
산지 2주만에 몇개 버튼 소리가 안나기 시작하더니 현재는 2개빼고 다 안 나요ㅠㅠ 아쉬움,3,neutral
아직도 모르겠는 데미안,1,negative
명작입니다!,5,positive
인생의 명작 꼭 읽어보세요,5,positive
한 소년의 성장에 대한 소설,5,positive
내용이 심오하다 그래서 약간 이해 안되는 부분도 존재했다,3,neutral
그냥 그래요,2,negative
생각 외로 읽기 어려웠다 나중에 다시 한번 읽어볼것,5,positive
"번역이 이상한 건지, 중간부터 도저히 읽기 힘들었던 책.",2,negative
너무 어려웠던 내용...사람의 복잡한 심리를 알게해주는 책.,3,neutral
좋아요,5,positive
번역을 개떡같이해놓으셨어요... 최악임,1,negative
마지막으로 갈수록 더 읽기 어려웠다,3,neutral
알은 하나의 세계다. 새는 알을 꺠고 나와야한다,3,neutral
어렵네요,3,neutral
"원작의 위대함은 독어가 안되기 때문에 알 수 없으나, 민음사(또는 번역자)의 번역은 정말",1,negative
사길 잘했어요,5,positive
번역이 너무 부드럽지 못하다. 다른 출판사의 책을 구매하는것을 추천한다.,3,neutral
유익한 책입니다,5,positive
개인적으로 헤르만헤세의 작품은 소설보다는 에세이가 좋네요,3,neutral
유명한 책이라 도전 중인데 꽤 힘드네요. 이제 중반부 넘게 읽었습니다만....ㅠ,3,neutral
좋은책이라 추천합니다~,5,positive
헤세는 간단한 얘기를 보다 지루하게 보다 루즈하게 보다 하품나오게 보다 처지게 전달한다,1,negative
이해와 몰입을 차단하는 최악의 번역. 다른 역자의 책을 읽는 것을 강력 추천한다.,1,negative
이책을 읽고 민음사의 세계문학전집을 사서 보려고 합니다.,5,positive
저자와 작품의 이름만으로도...,3,neutral
좋아요,5,positive
"다른 번역과 비교중, 우와 쩜 그래요 번역이ㅠ",1,negative
"초반엔 되게 재밌었는데 갈수록 음… 
시간이 지나고 다시 읽어봐야겠다",3,neutral
민음사 번역이 최악이에요 ㅠ 왜 최다 판매인가요? 더클래식이나 문학동네 보세요 ㅠ,1,negative
.,1,negative
번역 정말 너무하네,1,negative
번역의 오류인지 중간중간 안읽히는 부분이있어요,3,neutral
번역이..내겐 어려운 책,3,neutral
추천합니다!,5,positive
재밌게 잘 읽었습니다.,5,positive
번역 때문에 환불하고 싶은 책은 처음이다. 역자는 반성해라.,1,negative
변신은 재밌다만 다른 단편들은 조금 어렵네요,4,positive
뒷부분 두세페이지 단편집은 참 좋다..,2,negative
일반독자가 카프카를 철학자들보다 더 잘 해석할 수 있다,3,neutral
솔직히 내용은 읽기가 거북함.. 작가필력은대단하지만,2,negative
"인간의 욕망이 부른 비극.
작가의 요절이 안타깝네요",5,positive
기괴한 히스클리프,3,neutral
저질번역,1,negative
쏘쏘 재미도 내용도 쏘쏘,3,neutral
생각보다 두꺼워서 읽는데 오래걸렸는데 재밌어용,5,positive
"사실 명작이기도 하지만, 원서랑 같이 영어 공부하려고 구매.",5,positive
아 배송진짜 번번히 포장좀 똑바로 하라고 쓰면 뭐하나 매번 다까지고 오염되서 오고,1,negative
재밌어요.,4,positive
어렵네요 제겐.,3,neutral
깔끔한 번역 원하시면 다른 출판사껄루!!,1,negative
번역이 매끄럽지 못하다는 느낌을 읽는 중 많이 받았습니다. 다른 분 번역본도 읽고 싶네요.,3,neutral
명작 번역이 아쉬워요 ㅠㅠ,1,negative
브론테의 소설을 읽는다,3,neutral
잘봤습니다,5,positive
많은 기억을 되짚어주는 책이었어요,5,positive
와이프에게 못해줬던 생각이 많이드네요.. 좋았습니다,3,neutral
한국의 5060 세대나 겪었을만한 사건들을 총 집합해 이 모든걸 82년생이 겪었다하는 망상,1,negative
우리시대 여성에 관한 현실적인 보고서,5,positive
"겨우 그 정도로? 60년생, 50년생 언니들에겐 그저 시시하네요.",3,neutral
현실과 비슷하니 읽으며 힘들었어요,1,negative
창피스럽다...,1,negative
내가 샀네요 책,5,positive
가볍게 읽었다.,5,positive
72년생 얘기인듯?,3,neutral
술술 잘 읽히긴 했는데 베스트까지는 아닌 것 같네요,2,negative
한 번 읽어볼만한 책,3,neutral
왜 이슈가 된건지 모르겠어요,1,negative
그냥책만보길잘했다,3,neutral
주변에 공감하는 읽고 사람들이 많더라구요,5,positive
??????,3,neutral
너무 현실적이어서 소설이라고 생각되지 않고 읽으니깐 우울해져요,1,negative
모든 사람이 읽어봐야 할 대한민국 여성의 현실.,5,positive
"1~2시간만 투자하면 다 읽을수 있고 감동을 주지도 않습니다,나온 시점이 좋은책인거같네요",1,negative
선물 했습니다,3,neutral
작가의 어머니의 삶을 마치 자신의 삶인냥 현재화시킨 치명적인 오류를 범한 최악의 도서임.,1,negative
왜곡을 통한 피해의식의 극대화와 이를 통한 사회갈등 유발 그리고 남녀간의 의사소통 방해.,1,negative
"이게 이렇게 까지 갈 이야긴간....
작가님이 피해의식이 많으시네",1,negative
기대하고 구매하고 도입부가 끄는힘커서 기대하고 읽었는데 다소 실망스럽네요,3,neutral
개 같은 내 인생 ㅠ,2,negative
찢어서 버린 유일한 책,1,negative
이게 소설임?,1,negative
"20년을 워킹맘으로 살았지만
김지영씨는 자존감도 낮고 너무 피해의식이 짙었던게 아닌가",5,positive
현실적ㅋㅋ.. 그저 웃지요,1,negative
무조건 읽어요! 강추 합니다!,5,positive
그럭저럭,3,neutral
"페미니즘 초보에게는 그다지 많이 재밌게 읽히진 않은 책, 하지만 나쁘지 않았다",3,neutral
짧게 후루룩 읽었지만 이야기는 길고 끝나지 않은 현실,3,neutral
잘 읽었습니다,1,negative
"괜히산듯...읽다보니 끝이라네
좀 황당
첨에는 뭔가 대단한 마무리가 있을줄 알았는데",2,negative
정신과 의사의 마지막 한마디가 아직도 갈 길이 멀다는걸 여실히 보여줌,4,positive
모두가 이런건 아닌데 지금 시대가 이렇기에 더 부각되는건 아닐까,3,neutral
작 중 주인공의 삶을 살아보신분이 몇이나될까?,1,negative
이책 읽어보지도 않고 까지마라 읽으면 더 잘깔수있다.,5,positive
30대 여자의 삶을 르포르타주로 형식으로 읽게 하는 책,3,neutral
읽는 내내 울컥했다. 한줄 한줄이 너무나도 현실이라서 공감가고 슬펐다.,5,positive
음..,3,neutral
다 내 이야기,4,positive
술술 읽히면서도 마음을 씁쓸하게 만드는 책이네요,5,positive
여성들이 뭉쳐서 좀더 개선된 사회를 만들어야 함을 가르쳐주는  일단 여성부터 제대로,3,neutral
"답답하지만 동시에 후련해짐을 느낄 수 있는 책, 위로받을 수 있는 책!",5,positive
감사합니다.,5,positive
82년생은 67년생 나보다 더 나은 세상에서 살고 있을까?,3,neutral
우리가 다 아는 내용이라고 생각한다. 그러나 마음으로 느껴본다.,5,positive
너무 극단적인 이야기라 놀란 마음으로 순식간에 읽었습니다.,3,neutral
그냥 한 여자 인생이야기 더도 아니고 덜도 아니고,3,neutral
가슴이 답답해지는 책. 작가는 여자들의 고충만큼이나 남자들의 고충이 있다는건 왜 모를까,1,negative
그 마음이 뭔진 아는데 그정도는 아니에요. 문제제기는 좋은데 너무 과대평가된 면이 있네요,2,negative
암울함자체. 무슨내용일까했는데 전 기대이하였어요,1,negative
"마음이 불편해지는, 그래서 더 생각해 봄 직한 이야기",3,neutral
한국 여성 한명을 선정해 종단 연구한 기록물 같다. 소설이라기보다 에세이나 르포 같다.,5,positive
문재인이싫어요 이작가도싫구요,1,negative
책장 잘 넘어가고 공감가는 부분도 많은데요. 너무 부정적인 것만 극단적으로 나타냈다는 느낌,3,neutral
하루만에다읽었네요 공감도높은책,4,positive
저는 여자인데 별로였어요. 소설이 아니라 기사같아요,1,negative
내용이 너무 우울하네요.. 공감하고 싶지 않고 그랬습니다. 문체는 읽기 쉬워요.,3,neutral
재미있게 읽었습니다,3,neutral
그들만의.리그,2,negative
김지영 어머니의 희생과 헌신에 감사하고 공감되며 남편은보살이고 김지영은 철딱서니 없다.,1,negative
누구나 꼭 읽어봐야하는책,5,positive
아쉽지만 남성은 해악의 존재처럼 나온다,3,neutral
너무나도 형편없네요 이게 여자의삶이면 남자는 몇배는더힘듭니다,1,negative
잘봤습니다~,3,neutral
당연시되는 문제의식도 가지지 못한 사실들을 일깨워주네요,3,neutral
읽고나면 ..제대와 현시대에 대한 탄식이 나오는책,4,positive
여성이고 남성이고 그저우린 한 인간이다..  니편 내편하지말자.,3,neutral
영화 나오기전에 보려고 구매했어요,3,neutral
"다큐가 아닌 소설. 그것도 썩 훌륭하지 못한 소설.
한국 현대사에 영향을 끼친 소설.",1,negative
"남/녀를 갈라치는 최악의 책, 주인공은 민폐녀 그 이상 이하도 아닙니다.",1,negative
軍에있을때部隊圖書館에서사람들은그저욕해서내가直接읽어봤다보지도않은當身들勝利者다(글씨制限땜에漢字,1,negative
위로 많이 받았어요,5,positive
"전혀 공감되지 않는 이야기, 평등이 아닌 역차별을 조장하는 책",1,negative
인간평등을 꿈꾸며!,3,neutral
남자라서 이해 안가는 부분도 많지만 상당한 극단적 상황 연출로 여성의 고충을 조금 이해,3,neutral
잘 읽었습니다,3,neutral
추천합니다.,5,positive
존재하지도 않는 가상의 적을 만들어서 치열하게 분투하는 마조키스틱 판타지 성장소설,1,negative
기대됩니다!,5,positive
사실관계 왜곡. 문학성 없음. 갈길잃은 구세대 페미들이 젊은 여성에게 피해망상을 주입하는책,1,negative
잘 읽겠습니다,5,positive
"82년생 김지영. 이 책을 읽은후, 되려 미생의 장그래가 더 측은하지 않던가?",3,neutral
"해리된 부분까지는 이해하겠지만, 남편의 전 여자친구로 빙의되었었던 것은 어떻게 된 건지.",3,neutral
80년대 초반 출생 여성의 삶이 이렇게 비관적이었나... 공감할 수 없는 내용이 많네요.,2,negative
국가의의무는 1도안지는 한국여성들의 최고도로 민감해진 감수성과 피해의식.,1,negative
사회탓만 하며 자신의 잘못이나 실수를 희피하고 82년생 김지영인데 현대사회가 이런줄 안다ㅉ,1,negative
끝내는 울어버린 책..,5,positive
80년생이라 공감가는 부분은 많았으나 너무 기대를 하고 봐서인지 약간 베스트치곤 ...^^,3,neutral
"피해망상증 환자..
읽고 바로 팔아버림ㅋ",1,negative
선물용 구입입니다,3,neutral
공감은 많이 가네요,3,neutral
페미니즘은 정신병이다. 페미니즘은 돈이 된다. 우리나라의 페미니즘은 꿀빠니즘이다.,1,negative
가슴 한편이 먹먹하네요,4,positive
이 책이 잘못된 이유는 소설임에도 서문에 픽션이 아니라는 헛소리를 써놓음. 교육 안받음?,1,negative
학창시절에 부당한 차별을 받았음을 일깨워주는 책인거 같아요 현실도 마찬가지고요,5,positive
이런책도 베스트에 오르다니 ㅠ 실망스럽다,1,negative
"학점 2점따리고 대기업 못간다 개소리
살아있는 친정엄마 귀신만들고 지몸에 강림ㅋㅋㅋㅋ",1,negative
살짝 구태의연,3,neutral
남자로 사는건 뭔가요? 잠재적 성범죄자로 사는건가요? 남녀가르기 장난없네요,1,negative
최고예요. 책 읽는 속도가 느린편인데 하루만에 다 읽었어요. 내용이 너무 현실적입니다.,5,positive
